Región,Productos seleccionados,Unidad de medida,Período,Precio,Año,Mes,Orden_Periodo
Noroeste,Carne picada común,kg,Año 2017 - Septiembre,84.05,2017,Septiembre,201709.0
Noroeste,Pollo entero,kg,Año 2017 - Septiembre,39.69,2017,Septiembre,201709.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2017 - Septiembre,53.8,2017,Septiembre,201709.0
Noroeste,Leche fresca entera sachet,Litro,Año 2017 - Septiembre,22.89,2017,Septiembre,201709.0
Noroeste,Huevos de gallina,Docena,Año 2017 - Septiembre,30.54,2017,Septiembre,201709.0
Noroeste,Papa,kg,Año 2017 - Septiembre,11.47,2017,Septiembre,201709.0
Noroeste,Azúcar,kg,Año 2017 - Septiembre,16.64,2017,Septiembre,201709.0
Noroeste,Detergente líquido,750 cc,Año 2017 - Septiembre,23.91,2017,Septiembre,201709.0
Noroeste,Lavandina,1.000 cc,Año 2017 - Septiembre,15.43,2017,Septiembre,201709.0
Noroeste,Jabón de tocador,125 g,Año 2017 - Septiembre,15.24,2017,Septiembre,201709.0
Cuyo,Pan francés,kg,Año 2017 - Septiembre,28.99,2017,Septiembre,201709.0
Cuyo,Harina de trigo común,kg,Año 2017 - Septiembre,10.49,2017,Septiembre,201709.0
Cuyo,Arroz blanco simple,kg,Año 2017 - Septiembre,19.13,2017,Septiembre,201709.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2017 - Septiembre,18.81,2017,Septiembre,201709.0
Cuyo,Carne picada común,kg,Año 2017 - Septiembre,74.82,2017,Septiembre,201709.0
Cuyo,Pollo entero,kg,Año 2017 - Septiembre,39.39,2017,Septiembre,201709.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2017 - Septiembre,51.16,2017,Septiembre,201709.0
Cuyo,Leche fresca entera sachet,Litro,Año 2017 - Septiembre,23.85,2017,Septiembre,201709.0
Cuyo,Huevos de gallina,Docena,Año 2017 - Septiembre,35.95,2017,Septiembre,201709.0
Cuyo,Papa,kg,Año 2017 - Septiembre,13.28,2017,Septiembre,201709.0
Cuyo,Azúcar,kg,Año 2017 - Septiembre,18.69,2017,Septiembre,201709.0
Cuyo,Detergente líquido,750 cc,Año 2017 - Septiembre,21.4,2017,Septiembre,201709.0
Cuyo,Lavandina,1.000 cc,Año 2017 - Septiembre,15.11,2017,Septiembre,201709.0
Cuyo,Jabón de tocador,125 g,Año 2017 - Septiembre,14.89,2017,Septiembre,201709.0
Patagonia,Pan francés,kg,Año 2017 - Septiembre,39.49,2017,Septiembre,201709.0
Patagonia,Harina de trigo común,kg,Año 2017 - Septiembre,12.06,2017,Septiembre,201709.0
Patagonia,Arroz blanco simple,kg,Año 2017 - Septiembre,26.52,2017,Septiembre,201709.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2017 - Septiembre,20.98,2017,Septiembre,201709.0
Patagonia,Carne picada común,kg,Año 2017 - Septiembre,94.13,2017,Septiembre,201709.0
Patagonia,Pollo entero,kg,Año 2017 - Septiembre,44.73,2017,Septiembre,201709.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2017 - Septiembre,51.64,2017,Septiembre,201709.0
Patagonia,Leche fresca entera sachet,Litro,Año 2017 - Septiembre,25.08,2017,Septiembre,201709.0
Patagonia,Huevos de gallina,Docena,Año 2017 - Septiembre,43.75,2017,Septiembre,201709.0
Patagonia,Papa,kg,Año 2017 - Septiembre,19.71,2017,Septiembre,201709.0
Patagonia,Azúcar,kg,Año 2017 - Septiembre,21.72,2017,Septiembre,201709.0
Patagonia,Detergente líquido,750 cc,Año 2017 - Septiembre,34.89,2017,Septiembre,201709.0
Patagonia,Lavandina,1.000 cc,Año 2017 - Septiembre,17.14,2017,Septiembre,201709.0
Patagonia,Jabón de tocador,125 g,Año 2017 - Septiembre,15.58,2017,Septiembre,201709.0
GBA,Pan francés,kg,Año 2017 - Octubre,39.89,2017,Octubre,201710.0
GBA,Harina de trigo común,kg,Año 2017 - Octubre,10.61,2017,Octubre,201710.0
GBA,Arroz blanco simple,kg,Año 2017 - Octubre,21.74,2017,Octubre,201710.0
GBA,Fideos secos tipo guisero,500 g,Año 2017 - Octubre,20.13,2017,Octubre,201710.0
GBA,Carne picada común,kg,Año 2017 - Octubre,73.75,2017,Octubre,201710.0
GBA,Pollo entero,kg,Año 2017 - Octubre,39.3,2017,Octubre,201710.0
GBA,Aceite de girasol,"1,5 litros",Año 2017 - Octubre,54.68,2017,Octubre,201710.0
GBA,Leche fresca entera sachet,Litro,Año 2017 - Octubre,21.95,2017,Octubre,201710.0
GBA,Huevos de gallina,Docena,Año 2017 - Octubre,33.93,2017,Octubre,201710.0
GBA,Papa,kg,Año 2017 - Octubre,15.34,2017,Octubre,201710.0
GBA,Azúcar,kg,Año 2017 - Octubre,20.12,2017,Octubre,201710.0
GBA,Detergente líquido,750 cc,Año 2017 - Octubre,20.55,2017,Octubre,201710.0
GBA,Lavandina,1.000 cc,Año 2017 - Octubre,16.13,2017,Octubre,201710.0
GBA,Jabón de tocador,125 g,Año 2017 - Octubre,14.6,2017,Octubre,201710.0
Pampeana,Pan francés,kg,Año 2017 - Octubre,33.03,2017,Octubre,201710.0
Pampeana,Harina de trigo común,kg,Año 2017 - Octubre,11.35,2017,Octubre,201710.0
Pampeana,Arroz blanco simple,kg,Año 2017 - Octubre,21.92,2017,Octubre,201710.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2017 - Octubre,18.07,2017,Octubre,201710.0
Pampeana,Carne picada común,kg,Año 2017 - Octubre,78.34,2017,Octubre,201710.0
Pampeana,Pollo entero,kg,Año 2017 - Octubre,40.9,2017,Octubre,201710.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2017 - Octubre,55.93,2017,Octubre,201710.0
Pampeana,Leche fresca entera sachet,Litro,Año 2017 - Octubre,23.64,2017,Octubre,201710.0
Pampeana,Huevos de gallina,Docena,Año 2017 - Octubre,33.28,2017,Octubre,201710.0
Pampeana,Papa,kg,Año 2017 - Octubre,14.92,2017,Octubre,201710.0
Pampeana,Azúcar,kg,Año 2017 - Octubre,19.73,2017,Octubre,201710.0
Pampeana,Detergente líquido,750 cc,Año 2017 - Octubre,22.53,2017,Octubre,201710.0
Pampeana,Lavandina,1.000 cc,Año 2017 - Octubre,15.11,2017,Octubre,201710.0
Pampeana,Jabón de tocador,125 g,Año 2017 - Octubre,14.95,2017,Octubre,201710.0
Noreste,Pan francés,kg,Año 2017 - Octubre,29.38,2017,Octubre,201710.0
Noreste,Harina de trigo común,kg,Año 2017 - Octubre,11.1,2017,Octubre,201710.0
Noreste,Arroz blanco simple,kg,Año 2017 - Octubre,20.32,2017,Octubre,201710.0
Noreste,Fideos secos tipo guisero,500 g,Año 2017 - Octubre,15.19,2017,Octubre,201710.0
Noreste,Carne picada común,kg,Año 2017 - Octubre,76.78,2017,Octubre,201710.0
Noreste,Pollo entero,kg,Año 2017 - Octubre,39.39,2017,Octubre,201710.0
Noreste,Aceite de girasol,"1,5 litros",Año 2017 - Octubre,55.78,2017,Octubre,201710.0
Noreste,Leche fresca entera sachet,Litro,Año 2017 - Octubre,23.82,2017,Octubre,201710.0
Noreste,Huevos de gallina,Docena,Año 2017 - Octubre,29.07,2017,Octubre,201710.0
Noreste,Papa,kg,Año 2017 - Octubre,13.6,2017,Octubre,201710.0
Noreste,Azúcar,kg,Año 2017 - Octubre,18.72,2017,Octubre,201710.0
Noreste,Detergente líquido,750 cc,Año 2017 - Octubre,19.88,2017,Octubre,201710.0
Noreste,Lavandina,1.000 cc,Año 2017 - Octubre,16.09,2017,Octubre,201710.0
Noreste,Jabón de tocador,125 g,Año 2017 - Octubre,14.88,2017,Octubre,201710.0
Noroeste,Pan francés,kg,Año 2017 - Octubre,33.57,2017,Octubre,201710.0
Noroeste,Harina de trigo común,kg,Año 2017 - Octubre,10.85,2017,Octubre,201710.0
Noroeste,Arroz blanco simple,kg,Año 2017 - Octubre,19.74,2017,Octubre,201710.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2017 - Octubre,13.93,2017,Octubre,201710.0
Noroeste,Carne picada común,kg,Año 2017 - Octubre,84.82,2017,Octubre,201710.0
Noroeste,Pollo entero,kg,Año 2017 - Octubre,40.48,2017,Octubre,201710.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2017 - Octubre,54.7,2017,Octubre,201710.0
Noroeste,Leche fresca entera sachet,Litro,Año 2017 - Octubre,22.76,2017,Octubre,201710.0
Noroeste,Huevos de gallina,Docena,Año 2017 - Octubre,30.81,2017,Octubre,201710.0
Noroeste,Papa,kg,Año 2017 - Octubre,11.55,2017,Octubre,201710.0
Noroeste,Azúcar,kg,Año 2017 - Octubre,16.87,2017,Octubre,201710.0
Noroeste,Detergente líquido,750 cc,Año 2017 - Octubre,24.34,2017,Octubre,201710.0
Noroeste,Lavandina,1.000 cc,Año 2017 - Octubre,15.74,2017,Octubre,201710.0
Noroeste,Jabón de tocador,125 g,Año 2017 - Octubre,15.31,2017,Octubre,201710.0
Cuyo,Pan francés,kg,Año 2017 - Octubre,29.35,2017,Octubre,201710.0
Cuyo,Harina de trigo común,kg,Año 2017 - Octubre,10.58,2017,Octubre,201710.0
Cuyo,Arroz blanco simple,kg,Año 2017 - Octubre,19.6,2017,Octubre,201710.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2017 - Octubre,18.85,2017,Octubre,201710.0
Cuyo,Carne picada común,kg,Año 2017 - Octubre,73.88,2017,Octubre,201710.0
Cuyo,Pollo entero,kg,Año 2017 - Octubre,40.0,2017,Octubre,201710.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2017 - Octubre,51.56,2017,Octubre,201710.0
Cuyo,Leche fresca entera sachet,Litro,Año 2017 - Octubre,24.06,2017,Octubre,201710.0
Cuyo,Huevos de gallina,Docena,Año 2017 - Octubre,35.41,2017,Octubre,201710.0
Cuyo,Papa,kg,Año 2017 - Octubre,14.12,2017,Octubre,201710.0
Cuyo,Azúcar,kg,Año 2017 - Octubre,19.01,2017,Octubre,201710.0
Cuyo,Detergente líquido,750 cc,Año 2017 - Octubre,22.21,2017,Octubre,201710.0
Cuyo,Lavandina,1.000 cc,Año 2017 - Octubre,15.41,2017,Octubre,201710.0
Cuyo,Jabón de tocador,125 g,Año 2017 - Octubre,14.99,2017,Octubre,201710.0
Patagonia,Pan francés,kg,Año 2017 - Octubre,39.88,2017,Octubre,201710.0
Patagonia,Harina de trigo común,kg,Año 2017 - Octubre,12.24,2017,Octubre,201710.0
Patagonia,Arroz blanco simple,kg,Año 2017 - Octubre,27.16,2017,Octubre,201710.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2017 - Octubre,21.32,2017,Octubre,201710.0
Patagonia,Carne picada común,kg,Año 2017 - Octubre,96.01,2017,Octubre,201710.0
Patagonia,Pollo entero,kg,Año 2017 - Octubre,44.73,2017,Octubre,201710.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2017 - Octubre,53.71,2017,Octubre,201710.0
Patagonia,Leche fresca entera sachet,Litro,Año 2017 - Octubre,25.03,2017,Octubre,201710.0
Patagonia,Huevos de gallina,Docena,Año 2017 - Octubre,43.7,2017,Octubre,201710.0
Patagonia,Papa,kg,Año 2017 - Octubre,20.55,2017,Octubre,201710.0
Patagonia,Azúcar,kg,Año 2017 - Octubre,22.24,2017,Octubre,201710.0
Patagonia,Detergente líquido,750 cc,Año 2017 - Octubre,35.51,2017,Octubre,201710.0
Patagonia,Lavandina,1.000 cc,Año 2017 - Octubre,17.65,2017,Octubre,201710.0
Patagonia,Jabón de tocador,125 g,Año 2017 - Octubre,15.68,2017,Octubre,201710.0
GBA,Pan francés,kg,Año 2017 - Noviembre,40.24,2017,Noviembre,201711.0
GBA,Harina de trigo común,kg,Año 2017 - Noviembre,10.81,2017,Noviembre,201711.0
GBA,Arroz blanco simple,kg,Año 2017 - Noviembre,21.74,2017,Noviembre,201711.0
GBA,Fideos secos tipo guisero,500 g,Año 2017 - Noviembre,20.34,2017,Noviembre,201711.0
GBA,Carne picada común,kg,Año 2017 - Noviembre,73.83,2017,Noviembre,201711.0
GBA,Pollo entero,kg,Año 2017 - Noviembre,38.19,2017,Noviembre,201711.0
GBA,Aceite de girasol,"1,5 litros",Año 2017 - Noviembre,55.11,2017,Noviembre,201711.0
GBA,Leche fresca entera sachet,Litro,Año 2017 - Noviembre,22.63,2017,Noviembre,201711.0
GBA,Huevos de gallina,Docena,Año 2017 - Noviembre,33.99,2017,Noviembre,201711.0
GBA,Papa,kg,Año 2017 - Noviembre,18.7,2017,Noviembre,201711.0
GBA,Azúcar,kg,Año 2017 - Noviembre,20.7,2017,Noviembre,201711.0
GBA,Detergente líquido,750 cc,Año 2017 - Noviembre,20.77,2017,Noviembre,201711.0
GBA,Lavandina,1.000 cc,Año 2017 - Noviembre,16.31,2017,Noviembre,201711.0
GBA,Jabón de tocador,125 g,Año 2017 - Noviembre,14.92,2017,Noviembre,201711.0
Pampeana,Pan francés,kg,Año 2017 - Noviembre,33.31,2017,Noviembre,201711.0
Pampeana,Harina de trigo común,kg,Año 2017 - Noviembre,11.44,2017,Noviembre,201711.0
Pampeana,Arroz blanco simple,kg,Año 2017 - Noviembre,21.99,2017,Noviembre,201711.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2017 - Noviembre,18.43,2017,Noviembre,201711.0
Pampeana,Carne picada común,kg,Año 2017 - Noviembre,77.68,2017,Noviembre,201711.0
Pampeana,Pollo entero,kg,Año 2017 - Noviembre,40.06,2017,Noviembre,201711.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2017 - Noviembre,55.87,2017,Noviembre,201711.0
Pampeana,Leche fresca entera sachet,Litro,Año 2017 - Noviembre,24.18,2017,Noviembre,201711.0
Pampeana,Huevos de gallina,Docena,Año 2017 - Noviembre,33.36,2017,Noviembre,201711.0
Pampeana,Papa,kg,Año 2017 - Noviembre,18.05,2017,Noviembre,201711.0
Pampeana,Azúcar,kg,Año 2017 - Noviembre,20.51,2017,Noviembre,201711.0
Pampeana,Detergente líquido,750 cc,Año 2017 - Noviembre,22.75,2017,Noviembre,201711.0
Pampeana,Lavandina,1.000 cc,Año 2017 - Noviembre,15.4,2017,Noviembre,201711.0
Pampeana,Jabón de tocador,125 g,Año 2017 - Noviembre,15.18,2017,Noviembre,201711.0
Noreste,Pan francés,kg,Año 2017 - Noviembre,29.53,2017,Noviembre,201711.0
Noreste,Harina de trigo común,kg,Año 2017 - Noviembre,11.08,2017,Noviembre,201711.0
Noreste,Arroz blanco simple,kg,Año 2017 - Noviembre,20.48,2017,Noviembre,201711.0
Noreste,Fideos secos tipo guisero,500 g,Año 2017 - Noviembre,15.25,2017,Noviembre,201711.0
Noreste,Carne picada común,kg,Año 2017 - Noviembre,76.74,2017,Noviembre,201711.0
Noreste,Pollo entero,kg,Año 2017 - Noviembre,38.98,2017,Noviembre,201711.0
Noreste,Aceite de girasol,"1,5 litros",Año 2017 - Noviembre,58.11,2017,Noviembre,201711.0
Noreste,Leche fresca entera sachet,Litro,Año 2017 - Noviembre,24.25,2017,Noviembre,201711.0
Noreste,Huevos de gallina,Docena,Año 2017 - Noviembre,29.36,2017,Noviembre,201711.0
Noreste,Papa,kg,Año 2017 - Noviembre,15.94,2017,Noviembre,201711.0
Noreste,Azúcar,kg,Año 2017 - Noviembre,19.21,2017,Noviembre,201711.0
Noreste,Detergente líquido,750 cc,Año 2017 - Noviembre,20.05,2017,Noviembre,201711.0
Noreste,Lavandina,1.000 cc,Año 2017 - Noviembre,16.19,2017,Noviembre,201711.0
Noreste,Jabón de tocador,125 g,Año 2017 - Noviembre,14.91,2017,Noviembre,201711.0
Noroeste,Pan francés,kg,Año 2017 - Noviembre,33.55,2017,Noviembre,201711.0
Noroeste,Harina de trigo común,kg,Año 2017 - Noviembre,10.81,2017,Noviembre,201711.0
Noroeste,Arroz blanco simple,kg,Año 2017 - Noviembre,19.81,2017,Noviembre,201711.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2017 - Noviembre,13.96,2017,Noviembre,201711.0
Noroeste,Carne picada común,kg,Año 2017 - Noviembre,85.22,2017,Noviembre,201711.0
Noroeste,Pollo entero,kg,Año 2017 - Noviembre,39.99,2017,Noviembre,201711.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2017 - Noviembre,54.96,2017,Noviembre,201711.0
Noroeste,Leche fresca entera sachet,Litro,Año 2017 - Noviembre,23.2,2017,Noviembre,201711.0
Noroeste,Huevos de gallina,Docena,Año 2017 - Noviembre,30.99,2017,Noviembre,201711.0
Noroeste,Papa,kg,Año 2017 - Noviembre,13.47,2017,Noviembre,201711.0
Noroeste,Azúcar,kg,Año 2017 - Noviembre,17.36,2017,Noviembre,201711.0
Noroeste,Detergente líquido,750 cc,Año 2017 - Noviembre,24.39,2017,Noviembre,201711.0
Noroeste,Lavandina,1.000 cc,Año 2017 - Noviembre,15.86,2017,Noviembre,201711.0
Noroeste,Jabón de tocador,125 g,Año 2017 - Noviembre,15.51,2017,Noviembre,201711.0
Cuyo,Pan francés,kg,Año 2017 - Noviembre,29.35,2017,Noviembre,201711.0
Cuyo,Harina de trigo común,kg,Año 2017 - Noviembre,10.51,2017,Noviembre,201711.0
Cuyo,Arroz blanco simple,kg,Año 2017 - Noviembre,20.81,2017,Noviembre,201711.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2017 - Noviembre,18.42,2017,Noviembre,201711.0
Cuyo,Carne picada común,kg,Año 2017 - Noviembre,73.72,2017,Noviembre,201711.0
Cuyo,Pollo entero,kg,Año 2017 - Noviembre,39.76,2017,Noviembre,201711.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2017 - Noviembre,51.37,2017,Noviembre,201711.0
Cuyo,Leche fresca entera sachet,Litro,Año 2017 - Noviembre,24.8,2017,Noviembre,201711.0
Cuyo,Huevos de gallina,Docena,Año 2017 - Noviembre,34.96,2017,Noviembre,201711.0
Cuyo,Papa,kg,Año 2017 - Noviembre,17.28,2017,Noviembre,201711.0
Cuyo,Azúcar,kg,Año 2017 - Noviembre,19.53,2017,Noviembre,201711.0
Cuyo,Detergente líquido,750 cc,Año 2017 - Noviembre,23.14,2017,Noviembre,201711.0
Cuyo,Lavandina,1.000 cc,Año 2017 - Noviembre,15.89,2017,Noviembre,201711.0
Cuyo,Jabón de tocador,125 g,Año 2017 - Noviembre,14.97,2017,Noviembre,201711.0
Patagonia,Pan francés,kg,Año 2017 - Noviembre,40.62,2017,Noviembre,201711.0
Patagonia,Harina de trigo común,kg,Año 2017 - Noviembre,12.27,2017,Noviembre,201711.0
Patagonia,Arroz blanco simple,kg,Año 2017 - Noviembre,27.01,2017,Noviembre,201711.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2017 - Noviembre,21.58,2017,Noviembre,201711.0
Patagonia,Carne picada común,kg,Año 2017 - Noviembre,96.79,2017,Noviembre,201711.0
Patagonia,Pollo entero,kg,Año 2017 - Noviembre,45.03,2017,Noviembre,201711.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2017 - Noviembre,53.25,2017,Noviembre,201711.0
Patagonia,Leche fresca entera sachet,Litro,Año 2017 - Noviembre,25.39,2017,Noviembre,201711.0
Patagonia,Huevos de gallina,Docena,Año 2017 - Noviembre,44.51,2017,Noviembre,201711.0
Patagonia,Papa,kg,Año 2017 - Noviembre,22.3,2017,Noviembre,201711.0
Patagonia,Azúcar,kg,Año 2017 - Noviembre,22.95,2017,Noviembre,201711.0
Patagonia,Detergente líquido,750 cc,Año 2017 - Noviembre,35.75,2017,Noviembre,201711.0
Patagonia,Lavandina,1.000 cc,Año 2017 - Noviembre,17.44,2017,Noviembre,201711.0
Patagonia,Jabón de tocador,125 g,Año 2017 - Noviembre,15.58,2017,Noviembre,201711.0
GBA,Pan francés,kg,Año 2017 - Diciembre,40.55,2017,Diciembre,201712.0
GBA,Harina de trigo común,kg,Año 2017 - Diciembre,11.03,2017,Diciembre,201712.0
GBA,Arroz blanco simple,kg,Año 2017 - Diciembre,22.1,2017,Diciembre,201712.0
GBA,Fideos secos tipo guisero,500 g,Año 2017 - Diciembre,20.54,2017,Diciembre,201712.0
GBA,Carne picada común,kg,Año 2017 - Diciembre,72.92,2017,Diciembre,201712.0
GBA,Pollo entero,kg,Año 2017 - Diciembre,39.63,2017,Diciembre,201712.0
GBA,Aceite de girasol,"1,5 litros",Año 2017 - Diciembre,55.52,2017,Diciembre,201712.0
GBA,Leche fresca entera sachet,Litro,Año 2017 - Diciembre,22.8,2017,Diciembre,201712.0
GBA,Huevos de gallina,Docena,Año 2017 - Diciembre,33.94,2017,Diciembre,201712.0
GBA,Papa,kg,Año 2017 - Diciembre,18.65,2017,Diciembre,201712.0
GBA,Azúcar,kg,Año 2017 - Diciembre,21.59,2017,Diciembre,201712.0
GBA,Detergente líquido,750 cc,Año 2017 - Diciembre,20.96,2017,Diciembre,201712.0
GBA,Lavandina,1.000 cc,Año 2017 - Diciembre,16.6,2017,Diciembre,201712.0
GBA,Jabón de tocador,125 g,Año 2017 - Diciembre,14.99,2017,Diciembre,201712.0
Pampeana,Pan francés,kg,Año 2017 - Diciembre,33.55,2017,Diciembre,201712.0
Pampeana,Harina de trigo común,kg,Año 2017 - Diciembre,11.62,2017,Diciembre,201712.0
Pampeana,Arroz blanco simple,kg,Año 2017 - Diciembre,22.43,2017,Diciembre,201712.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2017 - Diciembre,18.66,2017,Diciembre,201712.0
Pampeana,Carne picada común,kg,Año 2017 - Diciembre,77.68,2017,Diciembre,201712.0
Pampeana,Pollo entero,kg,Año 2017 - Diciembre,41.35,2017,Diciembre,201712.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2017 - Diciembre,56.58,2017,Diciembre,201712.0
Pampeana,Leche fresca entera sachet,Litro,Año 2017 - Diciembre,24.25,2017,Diciembre,201712.0
Pampeana,Huevos de gallina,Docena,Año 2017 - Diciembre,33.75,2017,Diciembre,201712.0
Pampeana,Papa,kg,Año 2017 - Diciembre,17.68,2017,Diciembre,201712.0
Pampeana,Azúcar,kg,Año 2017 - Diciembre,21.48,2017,Diciembre,201712.0
Pampeana,Detergente líquido,750 cc,Año 2017 - Diciembre,22.91,2017,Diciembre,201712.0
Pampeana,Lavandina,1.000 cc,Año 2017 - Diciembre,15.63,2017,Diciembre,201712.0
Pampeana,Jabón de tocador,125 g,Año 2017 - Diciembre,15.28,2017,Diciembre,201712.0
Noreste,Pan francés,kg,Año 2017 - Diciembre,29.7,2017,Diciembre,201712.0
Noreste,Harina de trigo común,kg,Año 2017 - Diciembre,11.08,2017,Diciembre,201712.0
Noreste,Arroz blanco simple,kg,Año 2017 - Diciembre,20.72,2017,Diciembre,201712.0
Noreste,Fideos secos tipo guisero,500 g,Año 2017 - Diciembre,15.44,2017,Diciembre,201712.0
Noreste,Carne picada común,kg,Año 2017 - Diciembre,77.08,2017,Diciembre,201712.0
Noreste,Pollo entero,kg,Año 2017 - Diciembre,39.33,2017,Diciembre,201712.0
Noreste,Aceite de girasol,"1,5 litros",Año 2017 - Diciembre,58.89,2017,Diciembre,201712.0
Noreste,Leche fresca entera sachet,Litro,Año 2017 - Diciembre,24.61,2017,Diciembre,201712.0
Noreste,Huevos de gallina,Docena,Año 2017 - Diciembre,29.43,2017,Diciembre,201712.0
Noreste,Papa,kg,Año 2017 - Diciembre,15.88,2017,Diciembre,201712.0
Noreste,Azúcar,kg,Año 2017 - Diciembre,19.52,2017,Diciembre,201712.0
Noreste,Detergente líquido,750 cc,Año 2017 - Diciembre,19.55,2017,Diciembre,201712.0
Noreste,Lavandina,1.000 cc,Año 2017 - Diciembre,16.29,2017,Diciembre,201712.0
Noreste,Jabón de tocador,125 g,Año 2017 - Diciembre,14.85,2017,Diciembre,201712.0
Noroeste,Pan francés,kg,Año 2017 - Diciembre,33.62,2017,Diciembre,201712.0
Noroeste,Harina de trigo común,kg,Año 2017 - Diciembre,10.94,2017,Diciembre,201712.0
Noroeste,Arroz blanco simple,kg,Año 2017 - Diciembre,20.03,2017,Diciembre,201712.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2017 - Diciembre,14.13,2017,Diciembre,201712.0
Noroeste,Carne picada común,kg,Año 2017 - Diciembre,85.93,2017,Diciembre,201712.0
Noroeste,Pollo entero,kg,Año 2017 - Diciembre,41.56,2017,Diciembre,201712.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2017 - Diciembre,54.54,2017,Diciembre,201712.0
Noroeste,Leche fresca entera sachet,Litro,Año 2017 - Diciembre,23.33,2017,Diciembre,201712.0
Noroeste,Huevos de gallina,Docena,Año 2017 - Diciembre,31.17,2017,Diciembre,201712.0
Noroeste,Papa,kg,Año 2017 - Diciembre,13.54,2017,Diciembre,201712.0
Noroeste,Azúcar,kg,Año 2017 - Diciembre,17.92,2017,Diciembre,201712.0
Noroeste,Detergente líquido,750 cc,Año 2017 - Diciembre,23.35,2017,Diciembre,201712.0
Noroeste,Lavandina,1.000 cc,Año 2017 - Diciembre,16.31,2017,Diciembre,201712.0
Noroeste,Jabón de tocador,125 g,Año 2017 - Diciembre,15.7,2017,Diciembre,201712.0
Cuyo,Pan francés,kg,Año 2017 - Diciembre,29.34,2017,Diciembre,201712.0
Cuyo,Harina de trigo común,kg,Año 2017 - Diciembre,10.76,2017,Diciembre,201712.0
Cuyo,Arroz blanco simple,kg,Año 2017 - Diciembre,21.06,2017,Diciembre,201712.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2017 - Diciembre,18.98,2017,Diciembre,201712.0
Cuyo,Carne picada común,kg,Año 2017 - Diciembre,74.39,2017,Diciembre,201712.0
Cuyo,Pollo entero,kg,Año 2017 - Diciembre,41.8,2017,Diciembre,201712.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2017 - Diciembre,52.43,2017,Diciembre,201712.0
Cuyo,Leche fresca entera sachet,Litro,Año 2017 - Diciembre,25.0,2017,Diciembre,201712.0
Cuyo,Huevos de gallina,Docena,Año 2017 - Diciembre,34.96,2017,Diciembre,201712.0
Cuyo,Papa,kg,Año 2017 - Diciembre,15.34,2017,Diciembre,201712.0
Cuyo,Azúcar,kg,Año 2017 - Diciembre,20.66,2017,Diciembre,201712.0
Cuyo,Detergente líquido,750 cc,Año 2017 - Diciembre,23.35,2017,Diciembre,201712.0
Cuyo,Lavandina,1.000 cc,Año 2017 - Diciembre,16.66,2017,Diciembre,201712.0
Cuyo,Jabón de tocador,125 g,Año 2017 - Diciembre,15.07,2017,Diciembre,201712.0
